user_name,comment,replies,titles,urlis,times,company,polarity
pouty,😂😂😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6812912134860784646&preview_pb=0&share_comment_id=7219644539206927110&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 11:48:22+00:00,,100
Jonathon Cartwright,Well that explains a lot 😳😂😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6832461747636749318&preview_pb=0&share_comment_id=7219563450226311982&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 06:34:02+00:00,,60
DestructiveCriticizm,Line em up !,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6978524501672772613&preview_pb=0&share_comment_id=7220268444237808426&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-10 04:09:23+00:00,,80
Berty bird,Exactly just 💅 minding my own.,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6662022477687881733&preview_pb=0&share_comment_id=7220162351339832106&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-09 21:17:38+00:00,,50
Barry Wilkerson23,😂😂😂😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6843436619182588934&preview_pb=0&share_comment_id=7219524043560682283&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 04:00:48+00:00,,100
@fishtheres101,your right but it sends a message to america to stand together,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=7200545262811694122&preview_pb=0&share_comment_id=7221189319346635563&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-12 15:42:58+00:00,,50
Justin Green,😂😂😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6648081619680116742&preview_pb=0&share_comment_id=7219535817042150187&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 04:46:23+00:00,,100
Dan🇨🇦,bahaha. this video wins the bud light drama award,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=7021675746440578054&preview_pb=0&share_comment_id=7220099461233099525&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-09 17:13:38+00:00,,60
user3234675581619,😂😂😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6834217522994480133&preview_pb=0&share_comment_id=7219543719870120747&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 05:17:07+00:00,,100
dustinryan90,😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6966700808784069638&preview_pb=0&share_comment_id=7219544298769613614&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 05:19:28+00:00,,50
Phitty,It’s all of Budweiser they went woke,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6793044230618203141&preview_pb=0&share_comment_id=7219482626779185963&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 01:19:57+00:00,,-50
Dana Shearer,all fun and games tell one tricks you.,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6857503536391078918&preview_pb=0&share_comment_id=7219485115001193262&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 01:29:39+00:00,,-25
Videos of soldiers coming home,Lol Brother!,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=7174579488517391406&preview_pb=0&share_comment_id=7219851804156101422&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-09 01:12:40+00:00,,50
matthew Lloyd,that's what I have been saying.,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6859164065966015494&preview_pb=0&share_comment_id=7219487266653405994&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 01:38:02+00:00,,50
hardwork😎,😂😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6773663961374082054&preview_pb=0&share_comment_id=7219493402103628590&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 02:01:52+00:00,,100
Alwaysme11B,You look like Jack Black,2,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=7129956642213725227&preview_pb=0&share_comment_id=7219493992940749614&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 02:04:03+00:00,,20
Luis Hernandez,Facts,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6691465106726044677&preview_pb=0&share_comment_id=7219495497035268906&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 02:09:58+00:00,,50
Darq_On3,😂😂😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6869503266292564997&preview_pb=0&share_comment_id=7219496348030583594&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 02:13:20+00:00,,100
Jefe & Trouble,Truth,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6979738103335224325&preview_pb=0&share_comment_id=7219497380118430506&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 02:17:18+00:00,,100
Shaimone Brown,😂😂😂😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6931143699532547078&preview_pb=0&share_comment_id=7219502562327036714&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 02:37:20+00:00,,100
armypantsandflipflops🍒🌊,Bwahahaha you're awesome and funny 😁,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6532081640993193986&preview_pb=0&share_comment_id=7219505326697022251&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-08 02:48:08+00:00,,100
that.1.kid.josh,Miller,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6706202814069163013&preview_pb=0&share_comment_id=7219013730657387306&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 19:00:25+00:00,,0
xMrxWolfx,I love that this is the video that brings you back to my FYP,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6903774028789154821&preview_pb=0&share_comment_id=7219022309071340331&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 19:33:50+00:00,,80
Zachary Ryan Weber M,I’ve been saying this same thing lmao,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6818302177892254726&preview_pb=0&share_comment_id=7219021891901408042&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 19:32:11+00:00,,50
Tylergoose85,That’s what I been sayin,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6847219720158086150&preview_pb=0&share_comment_id=7219016177356440366&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 19:10:06+00:00,,50
solantrio,Truck is sick bro,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6818279854137377798&preview_pb=0&share_comment_id=7219014850923217706&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 19:04:53+00:00,,80
Justin Spalding,this dude loves budlight more than anyone!,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6673200582754829317&preview_pb=0&share_comment_id=7219022368341164843&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 19:34:04+00:00,,80
Tiny orange cat,😂😂😂😂😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6806082557986997254&preview_pb=0&share_comment_id=7219135879160857390&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-07 02:54:30+00:00,,100
GMCWHIP,nice truck,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=7040457815827153925&preview_pb=0&share_comment_id=7219012922667680555&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 18:57:30+00:00,,80
Twhipp Nasty,Lmfao 😂😂😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6869454241045332998&preview_pb=0&share_comment_id=7219012641792459563&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 18:56:25+00:00,,70
chuggaboof,He lowkey has a point. Fords gonna be the next bud light,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6808430823185056773&preview_pb=0&share_comment_id=7219136604346073898&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-07 02:57:19+00:00,,20
Aaron DeArmitt,Exactly 🤣🤣🤣,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6716342723235808261&preview_pb=0&share_comment_id=7219137247408866094&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-07 02:59:47+00:00,,100
Joshua Tolle,Been sayin the same thing lol.,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6919044266817242118&preview_pb=0&share_comment_id=7219008558248493870&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 18:40:34+00:00,,50
Beaton path Creation,exactly!!!😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6730269223794754565&preview_pb=0&share_comment_id=7219138349188858629&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-07 03:04:14+00:00,,100
AnxelPrime,Not me seeing this while I’m drinking a bud light seltzer,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6878051873094960134&preview_pb=0&share_comment_id=7219129843431179054&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-07 02:31:03+00:00,,30
Smith_Family_Racing,😂😂,1,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=7052493598618879023&preview_pb=0&share_comment_id=7219126308185260843&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-07 02:17:20+00:00,,100
mark,bud light thinks its beer 😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6814507398432556037&preview_pb=0&share_comment_id=7219180676348117802&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-07 05:48:42+00:00,,60
Joshua Hergenroder,agreed lol,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6812732490798662662&preview_pb=0&share_comment_id=7218964254199071530&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 15:48:34+00:00,,50
xdancingxtrampx,spoken like a true brother! ibew 429 here,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6921807195130643461&preview_pb=0&share_comment_id=7219154939632927530&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-07 04:08:33+00:00,,50
Eldon😈,Bro went in 😂😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6909120579333833734&preview_pb=0&share_comment_id=7218977954364195630&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 16:41:38+00:00,,50
user3328757172708,Hell yeah,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6818658187459396613&preview_pb=0&share_comment_id=7218986443741823787&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 17:14:46+00:00,,100
Chance Casebolt,you dropped it bro,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6674163635679626246&preview_pb=0&share_comment_id=7219176258555265838&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-07 05:31:23+00:00,,20
datboii5475,peep that deathwish tatt 🔥,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6994453928470397957&preview_pb=0&share_comment_id=7218975028552631083&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 16:30:22+00:00,,20
Bryan,100%facts😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6672418679572333574&preview_pb=0&share_comment_id=7218982068306625322&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 16:57:49+00:00,,100
Mandark,@k1ngd1ngal1ng,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6845684019741672453&preview_pb=0&share_comment_id=7218974973858956074&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 16:30:09+00:00,,20
user4320876365641,"The only thing I’ll say about the cans is.. if you like to drink bud light for some crazy reason, that specific can shouldn’t be your only option",4,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6732946348281299973&preview_pb=0&share_comment_id=7218982292848165675&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 16:58:36+00:00,,25
workboots1,"Yo, real talk cat eye looks dope 🔥👌🏻",0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6916992538075464709&preview_pb=0&share_comment_id=7218966182854181638&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 15:56:03+00:00,,80
Mandy Handy,forever!! lol,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6855075786762028037&preview_pb=0&share_comment_id=7218982318803469102&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 16:58:39+00:00,,80
ፐ𝖎𝖑𝖑𝖎𝖊,Line up the … 🤣🤣🤣🤣,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6746954383919154182&preview_pb=0&share_comment_id=7219172554878681898&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-07 05:16:57+00:00,,50
rich,😂😂😂🍺cheers,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6874778102606808070&preview_pb=0&share_comment_id=7218965904075047722&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 15:54:59+00:00,,100
Bart Simpson,preach!,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6942446127351333894&preview_pb=0&share_comment_id=7218984064171475758&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 17:05:29+00:00,,80
gabe,Budweiser products in general 😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=7145557561336874030&preview_pb=0&share_comment_id=7219158538516546350&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-07 04:22:23+00:00,,70
Doug Mahan,Someone finally said it,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6748501954911306757&preview_pb=0&share_comment_id=7218975180105630507&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 16:30:58+00:00,,60
CHAD 🇺🇸,Rite 😂,0,#budlight #fyp #foryoupage ,https://m.tiktok.com/v/7218956872135494958.html?_d=egleckh145dhmb&comment_author_id=6977890927001388037&preview_pb=0&share_comment_id=7218967283914801966&share_item_id=7218956872135494958&sharer_language=en&source=h5_m&u_code=0,2023-04-06 16:00:26+00:00,,80
